"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",98,,,,,,,,,,,,,,,,3300,2950,2900,3147.5,2900,2965,2995,3000,3000,3050,2995,2822.5,3190,2985,2700,2950,3070,3200,3000,3000,3000,2895,2897.5,3200,3000,3400,3500,3400,3450,3295,3200,3295,3247.5,3200,3200,3300,3597.5,3500,3500,3500,3450,3450,3400,3500,3700,3525,3400,3497.5,3595,3600,3525,3300,3500,3300,3300,3500,3537.5,3400,3400,3325,3500,3700,3547.5,3600,3350,3500,3300,3250,3200,3300,3500,3500,3500,3500,3500,3797.5,3797.5,3650,3497.5,3500,3500,3600,3800,3800,3600,3800,3700,3700,3795,3750,3600
"Salt Lake City","UT","Salt Lake City","Salt Lake County",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.5,1850,2100,2000,1975,1700,1747.5,1700,1800,1985,1737.5,1900,1925,1895,2000,2000,2100,2100,1900,1797.5,1787.5
"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie County",100,,,,,,,,,,,,,1300,1350,1300,1300,1375,1300,1300,1300,1300,1300,1295,1300,1300,1300,1300,1395,1350,1300,1300,1300,1300,1300,1300,1300,1335,1350,1350,1400,1425,1450,1475,1400,1450,1350,1385,1400,1400,1400,1450,1450,1450,1450,1425,1475,1475,1475,1475,1500,1495,1495,1500,1500,1500,1525,1525,1500,1537.5,1600,1562.5,1500,1550,1600,1650,1595,1600,1650,1595,1600,1550,1600,1600,1637.5,1700,1725,1750,1700,1675,1700,1725,1700,1700,1700,1700,1700,1699.5,1800,1750,1750,1800,1800,1750,1750,1742.5,1845
"Fort Collins","CO","Fort Collins","Larimer County",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1795,1812.5,1875,1895,1895,1875,1795,1750,1790,1800,1775,1850,1995,1995,1995,2000,1995,1900,1925,1950,1900,1897.5
"Overland Park","KS","Kansas City","Johnson County",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1995,2087.5,2100,2100,2200,2198,2125,2160,1995,2000,1995,1995,2000,2000,2050,2095,1995,2050,1950,1950,1950,1875
"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",103,,,,,,,,,,,,,,,,,,1396.5,1325,1350,1450,1450,1422.5,1495,1354.5,1350,1397.5,1395,1397.5,1450,1400,1400,1550,1495,1450,1489,1450,1450,1450,1500,1550,1595,1549,1550,1509.5,1499,1479.5,1450,1445,1412.5,1400,1400,1450,1450,1395,1395,1395,1400,1450,1399,1465,1497.5,1550,1597.5,1545,1600,1650,1600,1550,1539.5,1495,1550,1607,1600,1600,1575,1400,1495,1550,1500,1520,1597,1475,1595,1697.5,1700,1725,1750,1695,1700,1700,1700,1795,1795,1800,1800,1762.5,1797.5,1750,1750,1925,1920,1950,1925,1977,1937.5
"Grand Prairie","TX","Dallas-Fort Worth-Arlington","Dallas County",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.5,1725,1771,1895,1925,1885,1850,1850,1850,1825,1950,1995,1950,1995,1950,1950,1850,1995,1950,1897.5,1900,1955,1885
"Escondido","CA","San Diego-Carlsbad","San Diego County",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2600,2600,2950,2725,2600,2787.5,2650,2800,2800,2922.5,2750,2795,2800,2825,2772.5,2895,2795,2850,2972.5,2995,2700,2775
"Providence","RI","Providence-Warwick","Providence County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1800,1800,1800,1847.5,1740,1600,1600,1600,1600,1600,1700,1800,1900,1999,2000,1900,1800,1725,1725,1700,1800,1895,1900,2000,2150,2050,2000,2000,2000,2000,1900,1895,2100,2340,2137.5,2000,2175,2200,2100,2100,2150,2100,2100,2300,2300,2300,2250,2197.5,2200,2100,2062.5,2100,2000,2200,2200,2200,2500,2350
"Ontario","CA","Riverside-San Bernardino-Ontario","San Bernardino County",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2300,2250,2314,2300,2285,2400,2350,2420,2400,2350,2350,2460,2400,2395,2400,2500,2500,2495,2575,2500,2400,2500
"Columbus","GA","Columbus","Muscogee County",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1125,1100,1150,1200,1137.5,1150,1150,1150,1150,1172.5,1195,1100,1100,1100,1200,1337.5,1350,1295,1200,1250,1250,1100,1100,1100,1100,1150,1195,1262.5,1200,1225,1200,1200,1200,1150,1100,1095,1100,1097.5,1150,1137.5,1312.5,1195,1100,1200,1100,1147.5,1075,1100,1100,1195,1162.5,1272.5,1200,1150,1050,1075,1100,1099.5,1107.5,1099.5,1200,1300,1272.5,1175,1100,1200,1150,1150,1195
"Kissimmee","FL","Orlando-Kissimmee-Sanford","Osceola County",109,,,,,,,,,,,,,1275,1297.5,1266,1200,1275,1250,1250,1295,1250,1250,1250,1250,1200,1200,1297,1300,1395,1350,1450,1400,1400,1395,1372.5,1350,1400,1450,1595,1492.5,1450,1450,1450,1500,1495,1475,1500,1450,1400,1400,1400,1550,1599,1512.5,1350,1395,1400,1372.5,1352.5,1355,1385,1450,1400,1425,1450,1450,1450,1450,1450,1495,1455,1450,1450,1500,1500,1495,1500,1500,1500,1500,1500,1500,1497.5,1500,1500,1595,1595,1599,1550,1575,1550,1599,1525,1595,1600,1639.5,1625,1632.5,1656,1695,1700,1695,1650,1650,1697.5,1700
"Rancho Cucamonga","CA","Riverside-San Bernardino-Ontario","San Bernardino County",110,,,,,,,,,,,,,,,,,,2250,2370,2250,2125,2050,2400,2500,2355,2187.5,2187.5,2172.5,2195,2200,2200,2350,2295,2200,2200,2199.5,2200,2160,2200,2225,2200,2250,2200,2270,2250,2290,2250,2240,2230,2272.5,2300,2300,2350,2400,2350,2325,2300,2300,2300,2295,2300,2295,2300,2350,2350,2350,2425,2450,2450,2380,2450,2400,2500,2525,2400,2400,2575,2400,2500,2500,2400,2525,2500,2475,2500,2600,2597.5,2650,2600,2640,2690,2650,2572.5,2500,2585,2500,2500,2600,2650,2675,2695,2700,2650,2700,2650,2700
"Killeen","TX","Killeen-Temple","Bell County",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040,1037.5,1100,1037.5,1050,1050,1050,1175,1175,1095,1100,1139,1095,1072.5,1050
"Fredericksburg","VA","Washington-Arlington-Alexandria","Spotsylvania County",112,,,,,,,,,,,,,,,,,,,,,,,1800,1675,1650,1900,1900,1992.5,1950,1937.5,1900,1875,1825,1800,1650,1725,1760,1825,1972.5,1950,1995,1950,1900,1837.5,1850,1800,1800,1800,1800,1800,1850,1995,1995,1950,1960,1960,1875,1875,1850,1875,1885,1900,1900,1950,1975,1962.5,1950,1900,1850,1900,1975,1995,1950,1950,1995,1950,1900,1995,1995,1922.5,2150,1995,1972.5,1995,2000,1950,1995,2000,2000,2050,1995,1995,1900,2000,2000,1995,1900,1900,2000,2100,2100,1950,2000,1947.5,1900,1900
"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",113,,,,,,,,,,,,,,,,,,,,,,1495,1500,1597.5,1600,1472.5,1595,1500,1500,1522.5,1600,1550,1550,1550,1600,1597.5,1650,1650,1650,1650,1600,1600,1595,1600,1595,1595,1550,1595,1595,1550,1550,1522.5,1595,1595,1599,1597,1600,1600,1600,1650,1795,1747,1750,1675,1675,1600,1669,1600,1597.5,1580,1600,1650,1695,1685,1625,1600,1675,1600,1600,1625,1650,1595,1600,1750,1795,1825,1900,1900,1895,1912.5,1749,1744.5,1900,1952.5,1950,1900,1950,1950,1995,2050,2045,2130,2100,2035,2097.5,2100
"Cape Coral","FL","Cape Coral-Fort Myers","Lee County",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1650,1650,1652.5,1695,1700,1800,1800,1745,1745,1790,1800,1800,1800,1800,1850,1850,1700,1695,1747.5,1795,1795,1772.5
"Savannah","GA","Savannah","Chatham County",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463,1625,1612.5,1600,1562.5,1550,1550,1510,1495,1500,1450,1475,1500,1650,1750,1695,1650,1650,1625,1550,1500,1535
"Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",116,,,,,,,,,,,,,,,,,,,,,,,1395,1295,1250,1395,1472.5,1495,1550,1450,1395,1395,1450,1437.5,1395,1400,1400,1450,1495,1450,1500,1595,1655,1652.5,1550,1525,1535,1495,1497.5,1550,1550,1545,1655,1720,1675,1695,1600,1495,1525,1550,1450,1595,1695,1695,1750,1695,1760,1750,1750,1695,1695,1595,1595,1795,1795,1672.5,1895,1795,1845,1825,1795,1725,1695,1795,1795,1795,1950,1895,1995,2025,2025,1995,1995,1875,1895,1800,1950,1967.5,1850,1950,2072.5,2097.5,2100,1995,1995,1995
"Newport News","VA","Virginia Beach-Norfolk-Newport News","Newport News City",117,,,,,,,,,,,,,1495,1450,1495,1495,1550,1550,1525,1495,1500,1425,1400,1400,1395,1450,1400,1450,1500,1497.5,1500,1500,1495,1450,1400,1400,1450,1550,1572.5,1595,1600,1595,1527.5,1550,1500,1450,1500,1495,1450,1450,1485,1500,1585,1575,1550,1497.5,1500,1495,1500,1525,1500,1497.5,1550,1595,1600,1600,1555,1500,1500,1500,1500,1500,1500,1550,1575,1572.5,1462.5,1500,1425,1450,1485,1550,1575,1575,1550,1525,1575,1550,1600,1550,1550,1595,1550,1550,1550,1500,1575,1500,1550,1550,1585,1595,1575,1600,1585,1550
"Elk Grove","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",118,,,,,,,,,,,,,,,,1650,1612.5,1600,1600,1650,1650,1595,1590,1595,1580,1595,1595,1595,1625,1650,1595,1650,1650,1650,1650,1650,1605,1630,1637.5,1650,1600,1600,1632,1595,1650,1650,1695,1695,1675,1650,1665,1700,1750,1712.5,1700,1700,1695,1695,1697.5,1695,1695,1695,1700,1750,1750,1775,1795,1750,1700,1795,1797.5,1800,1795,1795,1795,1800,1895,1800,1795,1807.5,1812.5,1800,1800,1867.5,1895,1900,2000,1950,1999,1997,2095,2000,2100,2000,2000,2050,1995,1995,2195,2100,2195,2195,2100,2100,2095,2100
"Fairfax","VA","Washington-Arlington-Alexandria","Fairfax County",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525,2850,2850,2850,2850,2800,2897.5,2800,2922.5,2825,2825,2774.5,2697.5,2750,2670,2825,2950,2950,2800,2800,2700,2687.5,2800
"Boynton Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2300,2300,2300,2350,2300,2400,2310,2337.5,2400,2370,2397.5,2440,2450,2380,2362.5,2450,2480,2450,2400,2400,2400,2500
"McKinney","TX","Dallas-Fort Worth-Arlington","Collin County",121,,,,,,,,,,,,,1595,1595,1650,1600,1595,1650,1640,1650,1600,1625,1650,1650,1695,1600,1725,1700,1695,1700,1750,1650,1650,1700,1700,1795,1700,1697.5,1697.5,1710,1695,1750,1750,1790,1750,1695,1695,1695,1700,1725,1750,1795,1795,1797,1795,1785,1792.5,1795,1795,1800,1800,1825,1800,1850,1895,1895,1850,1850,1845,1850,1895,1850,1800,1837.5,1895,1899.5,1900,1940,1895,1950,1937.5,1900,1852,1895,1900,1995,1995,1995,1920,1897.5,1950,1900,1895,1895,1895,1900,1950,1950,2000,2000,2050,2000,1995,1975,2001.5,2100
"Sugar Land","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",122,,,,,,,,,,,,,,,,,,2100,1770,1675,1750,2050,1900,1800,1812.5,1775,1800,1887.5,2000,2000,1975,1900,1975,2000,1987.5,1985,2000,1950,1997.5,2150,2195,2250,2150,2200,2000,2250,2350,2375,2287.5,2200,2075,2250,2300,2200,2200,2100,2100,2000,2200,2250,2250,2262.5,2400,2300,2250,2250,2350,2300,2300,2300,2287.5,2280,2250,2262.5,2350,2295,2200,2250,2225,2250,2200,2200,2210,2150,2100,2150,2100,2200,2150,2100,2000,2095,2037.5,2100,2100,2100,2100,2200,2200,2100,2150,2050,2050,2025,2000,2000
"Pembroke Pines","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",123,,,,,,,,,,,,,2400,2400,2400,2450,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2600,2600,2600,2550,2500,2500,2500,2500,2500,2512.5,2500,2525,2500,2570,2600,2625,2670,2650,2600,2600,2600,2600,2600,2550,2575,2600,2700,2700,2500,2500,2500,2500,2500,2600,2612.5,2574.5,2600,2625,2600,2600,2700,2700,2600,2625,2600,2670,2690,2600,2600,2600,2650,2595,2577,2597.5,2675,2500,2587.5,2600,2600,2622,2650,2690,2695,2700,2694.5,2680,2697,2740,2700,2725,2620,2600,2600,2778,2837.5,2747.5,2812.5,2825,2850,3000
"Edmond","OK","Oklahoma City","Oklahoma County",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.5,1822.5,1797.5,1795,1850,1995,2100,1822.5,1845,1820,1922.5,1995,1795,1795,1750,1750,1795,1795,1795,1772.5,1797.5,1800,1795,1795,1697.5,1695,1785,1895,1795,1695,1795,1795,1797.5,1797.5,1745,1695,1695,1695,1695,1695,1695,1797.5,1672.5,1800,1725,1795,1895,1700,1845,1722.5,1695,1750,1700,1750,1795,1700,1597.5,1600,1695,1695,1725,1700,1750,1850,1750,1795,1795,1800,1895,1775,1795
"Spring","TX","Houston-The Woodlands-Sugar Land","Harris County",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1750,1600,1575,1600,1500,1500,1600,1600,1595,1595,1525,1595,1650,1750,1762.5,1697.5,1695,1550,1597.5,1600,1562.5,1585,1650,1670,1625,1650,1690,1690,1695,1698,1675,1695,1650,1675,1712.5,1750,1750,1750,1750,1749,1697.5,1695,1700,1659.5,1695,1735,1750,1750,1750,1750,1750,1695,1690,1690,1690,1700,1695,1695,1700,1692.5,1697,1700,1695,1695,1695,1700,1750,1750,1775,1740,1745,1750,1795,1750,1750,1745,1700,1700
"Henrico","VA","Richmond","Henrico County",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1625,1600,1697.5,1695,1695,1650,1650,1600,1600,1580,1675,1700,1700,1700,1790,1700,1795,1762.5,1737.5,1790,1750
"Lakewood","CO","Denver-Aurora-Lakewood","Jefferson County",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2200,2100,2297.5,2300,2400,2185,2250,2295,2287.5,2325,2250
"Cumming","GA","Atlanta-Sandy Springs-Roswell","Forsyth County",128,,,,,,,,,,,,1600,1550,1600,1625,1650,1600,1595,1600,1600,1700,1600,1650,1650,1697.5,1797.5,1700,1795,1800,1725,1700,1595,1700,1700,1650,1650,1700,1700,1650,1600,1695,1700,1700,1700,1695,1700,1695,1650,1675,1662.5,1650,1695,1700,1700,1700,1712.5,1750,1750,1800,1750,1750,1800,1850,1850,1850,1850,1842,1795,1788,1765,1775,1750,1700,1700,1715,1827.5,1800,1825,1800,1750,1830,1725,1800,1745,1750,1839.5,1850,1850,1850,1850,1850,1850,1827.5,1800,1800,1800,1795,1795,1805,1860,1900,1900,1850,1800,1800,1795
"Cypress","TX","Houston-The Woodlands-Sugar Land","Harris County",129,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1750,1650,1625,1600,1600,1600,1750,1697.5,1550,1550,1600,1653,1650,1750,1750,1750,1725,1750,1750,1750,1650,1700,1625,1650,1632,1700,1797.5,1853,1750,1837.5,1900,1912.5,1850,1800,1795,1879,1800,1800,1800,1837,1925,1875,1900,1800,1850,1849,1800,1825,1833.5,1850,1850,1900,1900,1900,1950,1849,1900,1947.5,1800,1850,1850,1850,1850,1850,1850,1850,1850,1895,1875,1937.5,1950,1900,1900,1900,1900,1950,1900,1895,1895,1850,1850
"Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2710,2799,2487.5,2300,2300,2500,2597.5,2625,2600,2597.5,2415,2500,2650,2800,2640,2625,2700,2382.5,2415,2600,2700,2650
"Yuma","AZ","Yuma","Yuma County",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,1400,1400,1297.5,1225,1250,1250,1300,1362.5,1400,1495,1450,1350,1400,1425,1400,1450,1450,1287.5,1300,1300,1300
"Frisco","TX","Dallas-Fort Worth-Arlington","Collin County",132,,,,,,,,,,,,,2097.5,2000,2000,1997.5,1900,1875,1950,1895,2050,1800,2000,1997.5,1995,2195,1950,1995,1850,1800,1850,1872.5,1800,1995,1950,1872.5,1850,1850,1975,1995,1900,2000,2095,2000,2150,2150,2150,2125,2000,2072.5,2050,2199.5,2195,2100,2200,2119,2134.5,2119,2100,2100,2100,2125,2250,2200,2250,2295,2244.5,2200,2100,2200,2250,2250,2300,2300,2300,2300,2200,2325,2300,2295,2397.5,2400,2150,2195,2145,2195,2197.5,2300,2300,2300,2300,2350,2295,2272.5,2300,2300,2300,2300,2300,2295,2372.5,2450,2450,2450,2447.5,2462.5
"Renton","WA","Seattle-Tacoma-Bellevue","King County",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.5,2450,2400,2495,2597.5,2565,2540,2425,2572.5,2500,2547.5,2600,2500,2500,2495,2695,2595,2600,2600,2595,2500,2549.5,2400
"Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1750,1650,1550,1600,1525,1500,1600,1600,1600,1775,1887.5,1800,1800,1675,1650,1500,1500,1550,1700
"Newark","DE","Philadelphia-Camden-Wilmington","New Castle County",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1875,1850,1850,1950,1800,1800,1800,1800,1950,1925,1950,1875,2050,2100,2075,1900,1950,1775
"Mesquite","TX","Dallas-Fort Worth-Arlington","Dallas County",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1690,1600,1562.5,1500,1625,1675,1675,1700,1675,1622.5,1647.5,1685,1685,1645,1650,1615,1635,1695,1697.5,1750,1680
"Orange","CA","Los Angeles-Long Beach-Anaheim","Orange County",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3400,3500,3397.5,3400,3295,3225,3300,3295,3195,3225,3275,3250,3495,3500,3697.5,3500,3500,3500,3495,3400
"Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",138,,,,,,,,,,,,,1500,1447.5,1400,1472.5,1450,1495,1500,1495,1450,1400,1380,1395,1475,1475,1425,1450,1495,1495,1462.5,1350,1400,1299,1296.5,1200,1299,1350,1450,1450,1400,1450,1462.5,1497.5,1500,1400,1375,1325,1385,1400,1400,1500,1600,1500,1562.5,1500,1500,1500,1500,1500,1500,1550,1525,1585,1500,1500,1512.5,1537.5,1500,1500,1425,1500,1500,1497.5,1495,1500,1595,1650,1597.5,1550,1550,1525,1500,1500,1500,1497.5,1470,1482.5,1500,1525,1500,1500,1500,1550,1550,1500,1500,1595,1500,1500,1595,1550,1500,1550,1500,1525
"Bellevue","WA","Seattle-Tacoma-Bellevue","King County",139,,,,,,,,,,,,,,,,,,,,,,2650,2547.5,2649.5,2350,2372.5,2395,2497.5,2472.5,2472.5,2500,2600,2500,2500,2495,2500,2600,2547.5,2495,2800,2695,2900,2572.5,2497.5,2600,2625,2500,2490,2495,2500,2500,2795,2695,2800,2900,2800,2775,2745,2695,2950,2845,2695,2800,2895,2925,2950,2925,2900,2995,2895,2800,2792,2925,2925,3300,3150,2995,3100,3100,2987.5,2925,2900,2850,2872.5,3095,3200,3225,3200,3450,3399,3200,3200,3200,3290,3200,3333,3400,3200,3400,3400,3375,3295,3200,3150,3000,3500
"Olathe","KS","Kansas City","Johnson County",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745,1795,1800,1850,1850,1825,1850,1850,1845,1800,1845,1845,1845,1797.5,1850,1895,1897,1895,1885,1895,1850,1800,1795
"Miramar","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",141,,,,,,,,,,,,,,2400,2500,2450,2425,2500,2500,2450,2425,2200,2250,2200,2200,2250,2250,2350,2400,2425,2400,2400,2375,2200,2200,2270,2200,2290,2500,2375,2250,2250,2200,2250,2150,2400,2200,2300,2300,2300,2300,2350,2400,2500,2500,2472.5,2399.5,2399.5,2352.5,2337.5,2350,2400,2450,2450,2500,2500,2600,2500,2400,2412.5,2500,2500,2450,2500,2500,2400,2500,2400,2499,2400,2400,2425,2422.5,2561,2613,2634,2628,2600,2500,2450,2545,2545,2500,2475,2490,2500,2497.5,2497,2300,2407.5,2450,2507.5,2500,2500,2500,2697
"Concord","CA","San Francisco-Oakland-Hayward","Contra Costa County",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2700,2950,2900,2997.5,2950,3175,3100,2995,2995,2895,2850,2750,2900,3000,2995,3200,3000,3190,3250,3365,3250,3025,2950
"Bloomington","IN","Bloomington","Monroe County",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2300,2500,2550,2749,2625,2950,2950,2749,2600,2400,2700,2700,2650,2675
"Carrollton","TX","Dallas-Fort Worth-Arlington","Denton County",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133,2150,2056.5,2140.5,2295,2225,2150,2100,2195,2197.5,2237.5,2195,2150,2300,2350,2250,2195,2150,2200
"Coral Springs","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",145,,,,,,,,,,,,,,2225,2400,2500,2500,2500,2500,2400,2350,2300,2200,2200,2250,2300,2400,2500,2495,2500,2500,2500,2500,2500,2400,2500,2500,2500,2500,2500,2500,2500,2500,2500,2575,2500,2575,2575,2575,2575,2600,2600,2600,2600,2500,2500,2550,2575,2600,2562.5,2575,2600,2600,2600,2500,2550,2550,2600,2650,2650,2500,2500,2600,2600,2600,2600,2595,2600,2600,2500,2600,2575,2500,2585,2588,2597,2600,2634.5,2647,2625,2650,2600,2600,2500,2500,2560,2600,2650,2699,2600,2665,2725,2637.5,2672.5,2650,2670
"Thousand Oaks","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,3500,3500,3500,3650,3775,3600,3600,3500,3495,3487,3400,3395,3400,3500,3700,3747.5,3795,3700,3700,3675,3800,3900
"Victorville","CA","Riverside-San Bernardino-Ontario","San Bernardino County",147,,,,,,,,,,,,,1300,1300,1312.5,1300,1295,1350,1300,1300,1295,1262.5,1250,1250,1250,1295,1299,1295,1250,1250,1250,1245,1247.5,1200,1200,1200,1250,1289,1250,1250,1250,1250,1250,1200,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1295,1297.5,1300,1300,1295,1300,1300,1300,1295,1300,1300,1295,1295,1300,1300,1300,1350,1300,1300,1350,1350,1350,1395,1400,1400,1422.5,1400,1400,1467.5,1495,1450,1450,1475,1450,1450,1450,1450,1450,1495,1457.5,1457.5,1495,1495,1500,1500
"Roseville","CA","Sacramento--Roseville--Arden-Arcade","Placer County",148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299,2295,2350,2397.5,2295,2375,2395,2385,2300,2300,2395,2295,2395,2425,2495,2472.5,2495,2495,2450,2395,2395,2400,2422.5
